CD_GEOCMU,lat,long
"2105906",-3.990730,-44.883116
"2105922",-6.032195,-43.495637
"2105948",-4.588605,-44.930918
"2105963",-4.929710,-45.403033
"2105989",-6.103897,-46.924584
"2106003",-4.556896,-44.464742
"2106102",-7.220659,-45.219808
"2106201",-1.388437,-45.889888
"2106300",-3.300505,-42.184618
"2106326",-1.984270,-45.993963
"2106359",-4.705012,-45.628516
"2106375",-2.412554,-45.946908
"2106409",-3.625900,-43.227349
"2106508",-3.071261,-45.001697
"2106607",-5.388583,-43.307442
"2106631",-3.756678,-44.477800
"2106672",-3.496507,-42.795182
"2106706",-6.453988,-44.951086
"2106755",-3.531420,-44.526852
"2106805",-2.058542,-44.843118
"2106904",-3.486183,-45.322901
"2107001",-5.858126,-47.041394
"2107100",-2.974163,-43.776948
"2107209",-3.429057,-43.813030
"2107258",-7.144311,-46.264520
"2107308",-6.749608,-44.039774
"2107357",-2.896042,-45.955277
"2107407",-4.094633,-45.120349
"2107456",-2.975421,-45.009788
"2107506",-2.505853,-44.123824
"2107605",-2.691991,-45.023395
"2107704",-6.403787,-43.923991
"2107803",-5.637759,-43.463238
"2107902",-6.152674,-43.758373
"2108009",-6.632229,-44.180666
"2108058",-2.854797,-42.611053
"2108108",-4.521937,-45.394354
"2108207",-4.618247,-44.581327
"2108256",-2.989335,-45.430025
"2108306",-3.248452,-45.293917
"2108405",-2.570666,-44.895517
"2108454",-4.419845,-44.281182
"2108504",-3.691454,-45.437500
"2108603",-2.498115,-45.126903
"2108702",-3.851529,-45.093158
"2108801",-3.782861,-44.172594
"2108900",-4.786829,-44.911837
"2109007",-6.368868,-47.180172
"2109056",-1.890097,-44.635216
"2109106",-5.283075,-44.457093
"2109205",-3.089849,-44.078058
"2109239",-2.318955,-45.773369
"2109270",-2.586662,-45.361231
"2109304",-3.345925,-43.955846
"2109403",-2.701300,-43.365225
"2109452",-2.434769,-44.088098
"2109502",-7.597757,-46.652319
"2109551",-5.961155,-47.313645
"2109601",-2.945569,-44.202113
"2109700",-7.431833,-45.556269
"2109759",-5.518973,-44.618508
"2109809",-2.420540,-45.371538
"2109908",-3.838575,-45.425737
"2110005",-4.270510,-45.928331
"2110039",-2.539928,-45.772286
"2110104",-3.345387,-42.879674
"2110203",-3.157676,-44.319592
"2110237",-3.197223,-42.614702
"2110278",-2.621040,-43.184094
"2110302",-4.826408,-44.481161
"2110401",-3.375324,-43.618455
"2110500",-2.800100,-45.001453
"2110609",-3.312136,-42.406074
"2110658",-6.833290,-44.617328
"2110708",-5.638220,-44.336556
"2110807",-7.091859,-44.883440
"2110856",-5.158504,-47.353657
"2110906",-6.208634,-43.114246
"2111003",-3.004650,-44.758787
"2111029",-3.510782,-46.379451
"2111052",-6.463679,-46.900671
"2111078",-5.040176,-43.766643
"2111102",-6.559585,-43.638159
"2111201",-2.580447,-44.090273
"2111250",-5.039942,-44.568303
"2111300",-2.631479,-44.307128
"2111409",-4.377375,-44.623137
"2111508",-3.987462,-44.527485
"2111532",-5.133523,-48.368982
"2111573",-6.819580,-46.707363
"2111607",-7.013670,-45.690930
"2111631",-5.089671,-45.146213
"2111672",-5.018956,-45.034555
"2111706",-2.877081,-44.935711
"2111722",-3.938628,-45.259220
"2111748",-5.261046,-43.984649
"2111763",-5.388206,-47.143964
"2111789",-1.873208,-45.017243
"2111805",-6.227865,-46.595578
"2111904",-6.509859,-44.339004
"2111953",-6.407062,-43.485224
"2112001",-8.331963,-45.885641
"2112100",-4.153038,-43.813488
"2112209",-5.185299,-42.980886
"2112233",-4.542087,-44.675361
"2112274",-3.758040,-45.581314
"2112308",-5.610439,-44.730624
"2112407",-1.767686,-45.464450
"2112456",-2.159392,-45.437660
"2112506",-2.912509,-42.386623
"2112605",-3.260045,-43.280800
"2112704",-3.710944,-43.853846
"2112803",-3.156312,-45.002721
"2112852",-5.074861,-48.080598
"2112902",-3.568091,-44.922140
"2113009",-4.243726,-45.312499
"2114007",-3.259882,-45.912613
"2200053",-8.306074,-41.001854
"2200103",-5.768194,-42.682358
"2200202",-5.913995,-42.628069
"2200251",-6.929339,-40.919763
"2200277",-7.200661,-40.791157
"2200301",-5.379079,-42.154980
"2200400",-5.014905,-42.469726
"2200459",-8.455966,-43.968339
"2200509",-6.370198,-42.788060
"2200608",-6.106839,-42.750149
"2200707",-9.214106,-43.041962
"2200806",-7.219134,-44.202892
"2200905",-6.124506,-41.830423
"2200954",-7.244131,-41.524591
"2201002",-6.618086,-42.520310
"2201051",-5.879974,-41.068779
"2201101",-10.166346,-43.951098
"2201150",-8.505753,-45.160980
"2201176",-6.529504,-42.106398
"2201200",-4.189915,-42.368278
"2201309",-9.983135,-45.694006
"2201408",-5.801867,-42.502762
"2201507",-4.017872,-42.057640
"2201556",-7.996088,-41.855746
"2201572",-7.390152,-40.982417
"2201606",-5.469891,-42.403942
"2201705",-7.745444,-43.876374
"2201739",-8.113686,-40.751370
"2201770",-4.354291,-42.106205
"2201804",-6.906408,-41.307486
"2201903",-9.245794,-44.540258
"2201919",-3.157692,-41.630390
"2201929",-9.171560,-42.875638
"2201945",-4.539233,-42.108614
"2201960",-4.120932,-41.636132
"2201988",-8.382424,-42.790949
"2202000",-3.239775,-41.803780
"2202026",-5.145163,-41.221902
"2202059",-4.432007,-42.333775
"2202075",-6.781908,-42.459315
"2202083",-2.992838,-41.362090
"2202091",-7.307678,-40.622914
"2202109",-7.650409,-41.864730
"2202117",-8.282815,-41.821476
"2202133",-7.183034,-41.065330
"2202174",-3.881149,-42.545972
"2202208",-4.877378,-42.145605
"2202251",-7.557577,-43.558419
"2202307",-8.342575,-43.337609
"2202406",-4.525651,-41.901111
"2202455",-8.529377,-41.901262
"2202505",-9.089088,-43.346723
"2202539",-3.564622,-41.824239
"2202554",-7.703833,-40.955189
"2202604",-5.318143,-41.571855
"2202653",-3.391890,-41.850975
"2202703",-3.453676,-41.542303
"2202711",-4.622368,-41.960761
"2202729",-3.630338,-41.420839
"2202737",-5.100159,-42.284434
"2202752",-8.181249,-43.696508
"2202778",-7.294146,-42.187177
"2202802",-7.903964,-41.578157
"2202851",-8.895594,-42.334744
"2202901",-10.391603,-45.139697
"2203008",-10.741886,-45.113635
"2203107",-8.782172,-43.961541
"2203206",-9.940828,-44.307107
"2203230",-8.822490,-44.673312
"2203255",-5.616148,-42.846798
"2203271",-7.886581,-40.766792
"2203305",-5.339293,-42.671649
"2203354",-9.328213,-42.457786
"2203404",-6.960028,-41.698260
"2203420",-4.255417,-41.309957
"2203453",-8.917968,-41.922535
"2203503",-6.184860,-42.193590
"2203602",-7.971174,-43.658466
"2203701",-3.823764,-42.189936
"2203750",-9.475715,-42.783958
"2203800",-7.672973,-42.860887
"2203859",-7.463208,-41.806571
"2203909",-7.005693,-43.079410
"2204006",-6.423009,-42.233986
"2204105",-6.669155,-42.721505
"2204154",-7.319864,-40.784305
"2204204",-7.012830,-41.147143
"2204303",-7.074167,-40.581485
"2204352",-7.189218,-41.335763
"2204402",-9.621898,-45.407670
"2204501",-6.842374,-43.705207
"2204550",-9.063334,-43.670898
"2204600",-6.035666,-42.498117
"2204659",-2.829285,-41.815963
"2204709",-6.672738,-41.686019
"2204808",-6.818992,-41.791016
"2204907",-7.651726,-41.651410
"2205003",-7.409865,-41.481124
"2205102",-7.504988,-43.133712
"2205151",-7.893450,-41.255252
"2205201",-7.391026,-41.206452
"2205250",-6.145867,-42.526885
"2205276",-4.841314,-41.918608
"2205300",-7.114811,-43.501600
"2205359",-8.541683,-42.481670
"2205409",-3.540127,-42.082375
"2205458",-3.546123,-42.426328
"2205508",-4.713926,-42.524946
"2205516",-4.957955,-41.589733
"2205524",-10.420464,-44.173885
"2205532",-9.014468,-43.165637
"2205540",-5.820191,-42.627389
"2205557",-4.489744,-42.564890
"2205565",-8.568832,-41.599962
"2205573",-4.364090,-41.581528
"2205581",-5.461145,-42.608028
"2205599",-6.490039,-41.486468
"2205607",-7.295759,-43.927849
"2205706",-3.082591,-41.481817
"2205805",-3.607432,-42.364559
"2205854",-3.566191,-42.529503
"2205904",-8.206319,-44.007836
"2205953",-7.428556,-40.736810
"2206001",-7.076332,-43.894554
"2206050",-7.535342,-41.094162
"2206100",-3.707449,-42.584306
"2206209",-4.240334,-42.773840
"2206308",-5.700995,-42.701218
"2206357",-4.689619,-41.499541
"2206407",-5.610911,-42.605796
"2206506",-6.918468,-41.038018
"2206605",-9.604245,-45.030366
"2206654",-9.803977,-43.915478
"2206670",-3.705653,-42.263480
"2206696",-3.356100,-42.013290
"2206704",-7.052256,-42.745611
"2206720",-5.445461,-42.868459
"2206753",-4.643502,-42.188875
"2206803",-4.026353,-42.606392
"2206902",-6.500991,-41.976966
"2206951",-5.277178,-41.915099
"2207009",-6.966673,-42.165042
"2207108",-5.857601,-42.552206
"2207207",-7.377841,-40.881203
"2207306",-7.812744,-42.285188
"2207355",-7.903969,-42.833512
"2207405",-8.556738,-44.464622
"2207504",-5.882734,-42.956253
"2207553",-7.135883,-41.684049
"2207603",-10.315691,-44.568454
"2207702",-2.960078,-41.753485
"2207751",-5.837705,-42.406019
"2207777",-7.664758,-41.292116
"2207793",-5.245474,-42.471009
"2207801",-8.107318,-41.141897
"2207850",-7.925300,-43.337231
"2207900",-4.490281,-41.399622
"2207934",-8.073123,-42.265382
"2207959",-8.119479,-42.023704
"2208007",-7.058929,-41.522312
"2208106",-6.344737,-41.166412
"2208205",-6.790165,-40.718080
"2208304",-3.853617,-41.614553
"2208403",-4.331133,-41.771521
"2208502",-3.950156,-42.707924
"2208551",-6.956371,-44.057378
"2208601",-5.724732,-42.166534
"2208650",-8.516010,-41.351176
"2208700",-9.524275,-44.454712
"2208809",-6.352495,-42.490414
"2208858",-9.930211,-44.812691
"2208874",-7.927756,-42.613564
"2208908",-7.973573,-45.344859
"2209005",-7.771053,-43.152203
"2209104",-7.240579,-41.767713
"2209153",-5.907827,-41.868876
"2209203",-8.990829,-45.675340
"2209302",-9.045133,-44.105654
"2209351",-6.940273,-41.495786
"2209377",-6.809639,-42.227487
"2209401",-6.907072,-41.208636
"2209450",-6.049917,-42.702496
"2209500",-7.458431,-42.015094
"2209559",-8.962915,-43.007837
"2209609",-5.935607,-42.103006
"2209658",-8.189634,-41.583146
"2209708",-7.198739,-42.500946
"2209757",-10.088241,-45.321597
"2209807",-6.002837,-42.652033
"2209856",-6.691816,-41.391621
"2209872",-3.992569,-41.283678
"2209906",-5.542185,-41.876889
"2209955",-6.956600,-41.882410
"2209971",-3.818976,-42.449568
"2210003",-8.320427,-42.257349
"2210052",-3.774565,-41.860969
"2210102",-7.482428,-42.582321
"2210201",-6.813384,-41.492715
"2210300",-7.081570,-40.820608
"2210359",-9.171699,-42.535288
"2210375",-6.765162,-41.263160
"2210383",-5.818571,-42.273154
"2210391",-7.596752,-42.332665
"2210409",-5.731664,-41.438633
"2210508",-5.818189,-42.786604
"2210607",-8.965623,-42.715598
"2210623",-10.654342,-44.833361
"2210631",-7.744810,-44.092659
"2210656",-4.975445,-41.805070
"2210706",-7.670683,-40.742052
"2210805",-7.798764,-42.023947
"2210904",-7.896699,-42.476385
"2210938",-7.019069,-41.357412
"2210953",-8.485814,-43.082116
"2210979",-6.662206,-42.265997
"2211001",-5.102517,-42.740699
"2211100",-4.594774,-42.795304
"2211209",-7.791893,-44.569572
"2211308",-6.367132,-41.799118
"2211357",-9.322704,-42.921593
"2211407",-6.553657,-42.225271
"2211506",-7.597710,-41.518566
"2211605",-7.202121,-40.936151
"2211704",-7.265636,-41.877806
"2300101",-7.359907,-39.037538
"2300150",-4.222260,-38.662839
"2300200",-2.967916,-40.089128
"2300309",-6.122411,-39.492823
"2300408",-6.605196,-40.298951
"2300507",-3.592835,-40.544615
"2300606",-6.985781,-39.698883
"2300705",-5.517625,-38.200572
"2300754",-3.239937,-39.785719
"2300804",-6.756665,-39.981590
"2300903",-3.971394,-39.321289
"2301000",-3.976459,-38.394351
"2301109",-4.680501,-37.686762
"2301208",-4.483292,-38.716128
"2301257",-4.772945,-40.746954
"2301307",-7.239024,-40.076659
"2301406",-4.420679,-39.027070
"2301505",-6.239186,-40.155159
"2301604",-6.914234,-39.869552
"2301703",-6.989191,-38.969214
"2301802",-6.711891,-38.753184
"2301851",-5.262454,-38.903380
"2301901",-7.403153,-39.344527
"2301950",-4.327558,-38.620571
"2302008",-7.125641,-38.794251
"2302057",-2.970891,-41.174076
"2302107",-4.380809,-38.852604
"2302206",-4.399973,-38.114077
"2302305",-3.053106,-40.308017
"2302404",-5.088117,-39.808529
"2302503",-7.555667,-38.921760
"2302602",-2.950743,-40.800459
"2302701",-6.936956,-40.271423
"2302800",-4.398663,-39.418508
"2302909",-4.468687,-38.909321
"2303006",-4.175956,-39.118805
"2303105",-3.951674,-40.522471
"2303204",-7.020257,-39.270483
"2303303",-6.645994,-39.467446
"2303402",-4.130246,-41.009934
"2303501",-4.239136,-38.300352
"2303600",-6.253964,-39.911029
"2303659",-4.631675,-40.175304
"2303709",-3.783557,-38.808954
"2303808",-6.569918,-39.093839
"2303907",-3.092862,-41.233074
"2303931",-4.772265,-39.191141
"2303956",-4.303624,-38.473253
"2304004",-3.643304,-40.729136
"2304103",-5.198897,-40.719620
"2304202",-7.236425,-39.487431
"2304236",-4.388259,-40.975930
"2304251",-2.896272,-40.326295
"2304269",-5.887298,-39.266528
"2304277",-5.980339,-38.315285
"2304285",-3.875578,-38.457564
"2304301",-6.914894,-39.547425
"2304350",-3.831133,-40.227541
"2304400",-3.785656,-38.527701
"2304459",-4.463782,-37.872755
"2304509",-3.717947,-40.831580
"2304608",-4.056128,-39.444478
"2304657",-4.048361,-40.776705
"2304707",-3.231934,-41.001620
"2304806",-6.911454,-39.254029
"2304905",-3.912685,-40.366469
"2304954",-4.105335,-38.673845
"2305001",-4.235106,-40.918383
"2305100",-4.244947,-38.946530
"2305209",-4.439126,-40.402711
"2305233",-4.102344,-38.465159
"2305266",-4.780465,-38.724907
"2305308",-3.951134,-41.005563
"2305332",-4.974750,-38.556923
"2305357",-4.738419,-37.411558
"2305407",-6.389471,-38.784119
"2305506",-6.356259,-39.278432
"2305605",-5.474570,-40.341802
"2305654",-4.910020,-40.803931
"2305704",-6.809614,-38.742997
"2305803",-4.369191,-40.669795
"2305902",-4.572982,-40.876781
"2306009",-5.775605,-38.338289
"2306108",-3.865666,-39.818115
"2306207",-4.717945,-37.847229
"2306256",-3.998906,-38.549794
"2306306",-3.733084,-39.575436
"2306405",-3.396182,-39.598884
"2306504",-4.596419,-38.952156
"2306553",-3.049078,-39.889248
"2306603",-4.624404,-39.570674
"2306702",-5.489182,-38.751560
"2306801",-5.616274,-38.536154
"2306900",-5.961605,-38.705179
"2307007",-4.866554,-37.748823
"2307106",-7.592395,-39.243479
"2307205",-7.694271,-38.988208
"2307254",-2.878712,-40.494553
"2307304",-7.181254,-39.288633
"2307403",-6.458348,-39.608054
"2307502",-6.778440,-38.994931
"2307601",-5.157327,-38.046255
"2307635",-4.854996,-39.515623
"2307650",-3.880866,-38.628826
"2307700",-4.009450,-38.814181
"2307809",-3.189435,-40.262834
"2307908",-3.169139,-40.647513
"2308005",-3.484336,-40.388028
"2308104",-7.398434,-38.713783
"2308203",-3.578234,-40.451403
"2308302",-7.276327,-38.938574
"2308351",-5.641023,-39.171231
"2308377",-3.560863,-39.910519
"2308401",-7.311423,-39.156422
"2308500",-5.788373,-39.748539
"2308609",-4.915625,-40.044563
"2308708",-5.036936,-38.434699
"2308807",-3.461587,-40.679929
"2308906",-3.284210,-40.091254
"2309003",-3.898140,-40.755136
"2309102",-4.306357,-38.989552
"2309201",-7.093834,-39.665351
"2309300",-4.679895,-40.528452
"2309409",-5.592682,-40.771252
"2309458",-4.527401,-38.507861
"2309508",-6.244064,-38.944515
"2309607",-4.184016,-38.498486
"2309706",-3.952531,-38.595836
"2309805",-4.198146,-38.903552
"2309904",-4.001266,-40.690073
"2310001",-4.707981,-38.028442
"2310100",-4.126417,-38.839365
"2310209",-3.481035,-39.040058
"2310258",-3.426022,-39.182868
"2310308",-6.305105,-40.628138
"2310407",-4.160948,-39.399274
"2310506",-5.496521,-39.847046
"2310605",-7.780959,-39.053424
"2310704",-3.852848,-39.149713
"2310803",-6.040850,-38.488925
"2310852",-4.056487,-38.310418
"2310902",-5.863520,-39.451856
"2310951",-4.259382,-40.583450
"2311009",-4.799060,-41.077461
"2311108",-7.543431,-39.107591
"2311207",-7.072536,-40.036909
"2311231",-5.749797,-38.167804
"2311264",-5.871957,-40.761136
"2311306",-4.954761,-38.947337
"2311355",-6.170116,-39.119589
"2311405",-5.243853,-39.330248
"2311504",-5.087459,-37.862397
"2311603",-4.249210,-38.765828
"2311702",-4.118595,-40.615371
"2311801",-4.842983,-38.151085
"2311900",-6.484653,-39.889301
"2311959",-7.204928,-40.366545
"2312007",-3.461650,-40.164869
"2312106",-7.222557,-39.756307
"2312205",-4.340945,-40.042491
"2312304",-4.041320,-40.973816
"2312403",-3.602001,-39.057156
"2312502",-5.326097,-38.273541
"2312601",-3.645893,-39.264892
"2312700",-5.580315,-39.438113
"2312809",-3.271030,-40.461190
"2312908",-3.809739,-40.226711
"2313005",-5.777207,-39.002952
"2313104",-5.325228,-38.044388
"2313203",-4.927310,-40.335923
"2313252",-6.736655,-39.748897
"2313302",-5.937112,-40.259527
"2313351",-3.931817,-39.584335
"2313401",-3.737192,-41.055632
"2313500",-3.338293,-39.353709
"2313559",-3.551718,-39.405411
"2313609",-3.866966,-41.004176
"2313708",-6.623539,-38.730378
"2313757",-3.687346,-39.385183
"2313807",-3.622815,-39.515783
"2313906",-3.321228,-40.680148
"2313955",-4.168031,-40.494526
"2314003",-6.772197,-39.298008
"2314102",-3.545073,-41.136136
"2400109",-6.409362,-36.650115
"2400208",-5.526648,-37.014115
"2400307",-5.471435,-36.599894
"2400406",-6.208625,-38.308644
"2400505",-6.364493,-37.989195
"2400604",-6.154490,-37.762973
"2400703",-5.362329,-36.723621
"2400802",-5.646298,-36.557234
"2400901",-6.219617,-37.924783
"2401008",-5.628280,-37.835669
"2401107",-5.001571,-37.038426
"2401206",-6.193664,-35.208217
"2401305",-5.881226,-37.324603
"2401404",-6.435289,-35.045141
"2401453",-5.092797,-37.618339
"2401503",-5.961099,-35.922023
"2401602",-5.675909,-35.811874
"2401651",-5.962905,-36.441743
"2401701",-6.000816,-35.590794
"2401800",-6.218173,-35.383587
"2401859",-5.191394,-36.083215
"2401909",-5.766088,-36.026462
"2402006",-6.467562,-37.037943
"2402105",-6.237707,-36.208895
"2402204",-6.395121,-35.148496
"2402303",-5.765333,-37.579151
"2402402",-6.553299,-36.548803
"2402501",-5.258933,-36.857032
"2402600",-5.595511,-35.395313
"2402709",-5.989356,-36.327153
"2402808",-6.357196,-36.195905
"2402907",-6.255473,-38.422813
"2403004",-6.355928,-36.824989
"2403103",-6.223565,-36.443554
"2403202",-6.115373,-38.401373
"2403251",-5.914136,-35.230512
"2403301",-6.134224,-38.306353
"2403400",-6.882011,-36.666148
"2403509",-6.305650,-35.304485
"2403608",-5.680975,-35.269123
"2403707",-5.539813,-37.655888
"2403756",-5.760500,-36.392105
"2403806",-6.170399,-36.818746
"2403905",-6.053006,-38.108634
"2404002",-6.161017,-37.839044
"2404101",-5.175373,-36.207897
"2404200",-6.287829,-35.213838
"2404309",-5.395074,-37.536754
"2404408",-4.947545,-37.209526
"2404507",-5.174539,-36.343961
"2404606",-5.784137,-35.550431
"2404705",-5.538200,-36.802684
"2404804",-6.774160,-37.186351
"2404853",-5.689978,-36.808031
"2404903",-5.818459,-37.916503
"2405009",-6.410928,-36.214561
"2405108",-5.358271,-36.144543
"2405207",-5.996914,-37.474792
"2405306",-6.152568,-35.606498
"2405405",-6.432822,-35.899107
"2405504",-5.613696,-35.986768
"2405603",-6.334491,-37.285885
"2405702",-6.587739,-36.806574
"2405801",-5.475358,-35.873930
"2405900",-6.287878,-37.837899
"2406007",-6.340580,-38.283050
"2406106",-6.058002,-37.021393
"2406155",-6.256319,-35.340361
"2406205",-6.384763,-35.626226
"2406304",-6.192435,-35.450835
"2406403",-6.010969,-35.844003
"2406502",-6.092458,-36.519115
"2406601",-6.147193,-35.505041
"2406700",-5.698167,-36.180597
"2406809",-6.148064,-36.134222
"2406908",-6.103579,-37.824373
"2407005",-6.373368,-38.402631
"2407104",-5.926727,-35.428522
"2407203",-5.194451,-36.525127
"2407252",-6.405108,-38.317645
"2407302",-6.280316,-38.157336
"2407401",-6.080224,-37.905902
"2407500",-5.451635,-35.354902
"2407609",-6.092652,-37.485388
"2407708",-6.504916,-35.290927
"2407807",-6.098589,-35.405179
"2407906",-6.429878,-35.809032
"2408003",-5.175810,-37.325530
"2408102",-5.803182,-35.228913
"2408201",-6.054952,-35.173252
"2408300",-6.448645,-35.428953
"2408409",-5.978935,-37.710188
"2408508",-6.683531,-36.921065
"2408607",-6.451044,-38.284204
"2408706",-5.784387,-37.110557
"2408805",-5.291224,-35.947204
"2408904",-6.713843,-36.619480
"2408953",-5.377662,-35.400156
"2409100",-6.442741,-35.614539
"2409209",-6.283823,-35.395711
"2409308",-6.086886,-37.621337
"2409332",-5.788923,-35.720481
"2409407",-6.117406,-38.169751
"2409506",-5.145959,-35.873462
"2409605",-5.524527,-36.079524
"2409704",-5.475022,-36.331626
"2409803",-6.465248,-35.224518
"2409902",-5.292904,-36.623990
"2410009",-6.286596,-38.029217
"2410108",-5.571509,-35.694353
"2410207",-6.032874,-38.014984
"2410256",-5.087457,-36.839646
"2410306",-6.104661,-35.727738
"2410405",-5.407293,-35.582144
"2410504",-6.196813,-38.223742
"2410603",-6.069076,-37.730221
"2410702",-5.923590,-37.966432
"2410801",-6.277003,-38.336124
"2410900",-5.798436,-35.849590
"2411007",-5.858491,-38.080927
"2411056",-4.888379,-37.321062
"2411106",-5.856861,-35.940518
"2411205",-6.248246,-36.006489
"2411403",-5.904681,-36.634889
"2411429",-6.732237,-36.765131
"2411502",-6.339477,-35.505405
"2411601",-5.144140,-35.989100
"2411700",-6.383215,-36.048471
"2411809",-6.321347,-37.151156
"2411908",-5.985177,-38.183790
"2412005",-5.787633,-35.365135
"2412104",-6.690417,-37.188508
"2412203",-6.064027,-35.289575
"2412302",-6.301116,-35.740172
"2412401",-6.486637,-36.858504
"2412500",-6.214360,-38.474282
"2412559",-5.182719,-35.740281
"2412609",-5.934039,-35.754431
"2412708",-5.892561,-35.630333
"2412807",-5.837394,-36.878511
"2412906",-5.988202,-36.128570
"2413003",-6.207680,-36.659816
"2413102",-6.045648,-35.679789
"2413201",-6.157940,-35.121547
"2413300",-6.428640,-35.718933
"2413359",-5.172124,-37.024929
"2413409",-6.587371,-37.360024
"2413508",-6.255127,-35.574360
"2413557",-6.144493,-37.993069
"2413607",-5.769195,-37.972707
"2413706",-6.087965,-35.927302
"2413805",-5.935838,-38.051151
"2413904",-5.596702,-35.585206
"2414001",-6.212606,-35.833130
"2414100",-6.440614,-38.163889
"2414159",-6.159083,-36.722695
"2414209",-6.241757,-35.100218
"2414308",-6.477691,-37.247207
"2414407",-5.276928,-35.620530
"2414456",-5.918393,-37.151553
"2414506",-5.991980,-37.832611
"2414605",-5.605715,-37.285284
"2414704",-6.351456,-35.368392
"2414753",-6.320719,-38.526780
"2414803",-6.037303,-35.435707
"2414902",-5.987056,-37.955024
"2415008",-6.302818,-35.087062
"2500106",-7.470551,-37.662211
"2500205",-7.073116,-38.213399
"2500304",-7.059569,-35.604235
"2500403",-7.061888,-35.763100
"2500502",-6.959300,-35.521830
"2500536",-7.688547,-36.048098
"2500577",-6.886465,-35.971165
"2500601",-7.349260,-34.933463
"2500700",-6.733063,-38.417921
"2500734",-7.560921,-37.038812
"2500775",-6.787557,-38.066699
"2500809",-6.860972,-35.355167
"2500908",-6.859502,-35.732204
"2501005",-6.524303,-35.753896
"2501104",-6.952263,-35.703584
"2501153",-7.103754,-36.964100
"2501203",-7.049329,-35.931588
"2501302",-7.535397,-35.691822
"2501351",-7.072869,-36.709843
"2501401",-6.662826,-34.988957
"2501500",-6.699964,-35.596932
"2501534",-6.621385,-36.262736
"2501575",-7.564705,-35.966787
"2501609",-6.792036,-36.076070
"2501708",-7.700986,-36.285293
"2501807",-7.131954,-34.922059
"2501906",-6.705063,-35.497564
"2502003",-6.149098,-37.365520
"2502052",-6.485113,-38.559119
"2502102",-7.429804,-38.187724
"2502151",-7.271235,-36.222172
"2502201",-6.822885,-38.630858
"2502300",-6.474991,-37.949037
"2502409",-7.289913,-38.478270
"2502508",-7.507765,-36.150527
"2502607",-7.154900,-38.124607
"2502706",-6.793541,-35.599853
"2502805",-6.329617,-37.497372
"2502904",-6.398455,-37.847141
"2503001",-7.486473,-34.919815
"2503100",-7.452649,-36.293499
"2503209",-7.027049,-34.847428
"2503308",-6.946596,-38.695664
"2503407",-7.140812,-37.172505
"2503506",-6.625082,-35.812785
"2503555",-7.208622,-37.085419
"2503605",-6.604507,-35.411679
"2503704",-6.918385,-38.540400
"2503753",-6.959907,-37.801198
"2503803",-7.122357,-35.339315
"2503902",-7.899808,-36.801317
"2504009",-7.263479,-35.966363
"2504033",-6.900561,-35.169125
"2504074",-7.773284,-36.501507
"2504108",-7.041287,-38.336894
"2504157",-6.754297,-35.843771
"2504207",-7.138349,-37.590863
"2504306",-6.321047,-37.704710
"2504355",-7.415295,-36.058862
"2504405",-7.504622,-38.528692
"2504504",-6.902475,-37.612262
"2504603",-7.282290,-34.860974
"2504702",-7.795464,-36.648161
"2504801",-7.050747,-37.970755
"2504850",-7.644973,-36.634603
"2504900",-7.150747,-35.103388
"2505006",-6.864457,-36.318730
"2505105",-6.548707,-36.077471
"2505204",-6.903507,-35.522702
"2505238",-6.905177,-35.253278
"2505279",-6.733530,-35.284826
"2505303",-7.536460,-38.167885
"2505352",-6.643465,-35.930471
"2505402",-7.300071,-37.092267
"2505501",-6.756251,-37.575973
"2505600",-7.424167,-38.315636
"2505709",-6.610003,-35.647424
"2505808",-6.720206,-35.396466
"2505907",-7.088537,-37.742182
"2506004",-6.998029,-35.889656
"2506103",-7.390940,-35.780089
"2506202",-6.415563,-36.449117
"2506251",-7.589744,-35.812892
"2506301",-6.877605,-35.449568
"2506400",-7.148251,-35.438552
"2506509",-7.261235,-36.461474
"2506608",-7.492849,-38.404370
"2506707",-7.372081,-37.561467
"2506806",-7.279639,-35.621436
"2506905",-7.348546,-35.354434
"2507002",-7.284233,-38.189553
"2507101",-6.809361,-35.258785
"2507200",-7.406181,-35.647536
"2507309",-6.595441,-35.269974
"2507408",-6.508989,-37.818502
"2507507",-7.165403,-34.869784
"2507606",-7.159749,-35.571599
"2507705",-7.057696,-36.557496
"2507804",-6.990577,-36.776196
"2507903",-7.354654,-35.214122
"2508000",-7.500600,-37.802853
"2508109",-6.588655,-37.887145
"2508208",-6.679068,-35.362033
"2508307",-7.146266,-35.866762
"2508406",-6.551056,-38.177845
"2508505",-7.340290,-36.925515
"2508554",-6.552680,-35.428640
"2508604",-6.919009,-34.909503
"2508703",-7.247561,-37.438881
"2508802",-6.882823,-37.525485
"2508901",-6.720334,-35.156767
"2509008",-7.725102,-38.205384
"2509057",-6.747512,-35.005943
"2509107",-7.038138,-35.306489
"2509156",-6.821329,-38.334960
"2509206",-7.201660,-35.756660
"2509305",-6.556403,-35.044444
"2509339",-7.118621,-35.771526
"2509370",-6.547218,-37.736674
"2509396",-7.284601,-37.358787
"2509404",-7.294946,-35.497444
"2509503",-7.090622,-35.943070
"2509602",-7.206384,-38.537301
"2509701",-7.907833,-37.092498
"2509800",-6.999212,-35.424237
"2509909",-7.560833,-35.563614
"2510006",-6.951019,-38.325874
"2510105",-6.476380,-36.206197
"2510204",-7.476904,-38.015589
"2510303",-6.675764,-36.427567
